Age,Gender,MaritalStatus,AnnualIncome,EducationLevel,NumberOfDependents,Target_BoughtInsurance,Target_InsuranceType
40,Female,Divorced,130566.87,Master,0,1,FSA
71,Female,Divorced,175358.52,Master,0,1,FSA
25,Male,Married,118851.71,Master,0,1,FSA
36,Male,Married,103430.33,Bachelor,2,1,Life
44,Female,Divorced,144357.52,Master,0,1,FSA
52,Female,Married,91738.45,High School,3,1,Life
41,Male,Married,96839.97,Bachelor,1,1,A&H
51,Female,Divorced,84764.98,High School,0,1,A&H
66,Female,Married,138011.52,Bachelor,0,1,A&H
49,Male,Single,71617.91,Bachelor,0,1,Life
41,Female,Divorced,68535.87,Associate,0,0,No_Insurance
18,Male,Single,30741.2,Associate,0,0,No_Insurance
20,Male,Single,98824.39,Master,0,0,No_Insurance
44,Male,Single,50526.41,Associate,0,1,A&H
40,Male,Married,126374.6,Master,2,1,FSA
37,Male,Married,57896.79,High School,3,1,Life
38,Male,Married,133828.93,Master,2,1,FSA
49,Male,Married,122537.95,Bachelor,1,1,FSA
40,Male,Married,130082.37,Master,2,1,FSA
44,Female,Married,105137.28,Bachelor,1,1,FSA
54,Male,Divorced,126542.49,Bachelor,0,1,A&H
35,Female,Married,102912.34,Bachelor,1,1,Life
22,Male,Single,45317.7,Other,0,0,No_Insurance
36,Male,Single,44152.11,High School,0,1,FSA
35,Male,Married,43764.48,High School,1,1,Life
25,Male,Married,54375.52,Associate,0,1,FSA
28,Female,Married,47742.02,Bachelor,1,1,A&H
30,Female,Married,42108.35,High School,1,1,Life
31,Male,Divorced,92695.1,Master,0,1,FSA
65,Male,Widowed,124992.03,Master,0,1,FSA
22,Female,Single,76530.59,Master,0,1,FSA
33,Female,Divorced,95262.47,Bachelor,0,1,FSA
35,Male,Married,47916.42,High School,2,1,Life
69,Male,Married,87384.86,Bachelor,0,1,A&H
32,Male,Divorced,77547.51,Master,0,1,FSA
41,Male,Married,107753.28,Master,4,1,Life
37,Male,Married,95203.9,Master,1,1,Life
36,Female,Married,43257.37,High School,1,1,Life
30,Female,Divorced,44021.64,Associate,0,1,A&H
63,Female,Divorced,119338.81,Master,0,1,A&H
42,Female,Married,54330.67,Associate,1,1,Life
40,Male,Single,61367.48,High School,2,1,Life
70,Female,Married,160392.77,Master,0,0,No_Insurance
29,Female,Married,57750.92,Associate,3,1,FSA
44,Female,Married,92866.54,Master,2,1,Life
41,Male,Married,67691.43,Bachelor,1,1,Life
33,Male,Married,97408.3,Bachelor,4,1,Life
57,Female,Married,104426.14,Bachelor,2,1,FSA
44,Female,Single,74999.72,Bachelor,0,1,A&H
37,Female,Married,62474.66,Associate,3,1,FSA
67,Female,Married,114163.97,Associate,2,1,A&H
55,Male,Married,98999.52,Associate,2,1,Life
35,Female,Married,43963.51,Other,2,1,Life
27,Male,Divorced,32141.03,High School,0,1,A&H
53,Male,Married,111929.2,Bachelor,1,1,Life
67,Male,Divorced,103812.56,High School,0,1,A&H
18,Female,Married,26733.17,High School,0,0,No_Insurance
49,Male,Married,77958.88,High School,2,1,FSA
31,Male,Single,43370.97,Associate,0,0,No_Insurance
49,Female,Married,122939.81,Master,2,1,FSA
49,Female,Married,94630.81,Associate,2,1,Life
40,Female,Married,41947.03,Associate,3,1,Life
36,Female,Married,98420.04,Bachelor,1,1,Life
24,Female,Single,80431.41,Bachelor,0,0,No_Insurance
41,Female,Married,61539.29,Bachelor,2,1,Life
52,Female,Married,90625.73,Bachelor,2,1,A&H
54,Female,Divorced,113161.17,PhD,0,1,FSA
57,Male,Married,61093.81,High School,0,1,A&H
42,Female,Married,70486.96,Associate,3,1,Life
39,Female,Married,45347.64,High School,3,1,FSA
39,Female,Married,50053.11,High School,2,1,FSA
38,Female,Married,50068.48,Associate,1,0,No_Insurance
24,Male,Single,25292.27,High School,0,0,No_Insurance
19,Female,Single,48917.92,Bachelor,0,0,No_Insurance
34,Male,Divorced,135425.66,Master,0,1,FSA
23,Female,Single,31520.33,Associate,0,0,No_Insurance
31,Male,Married,41658.2,High School,2,1,Life
45,Male,Married,151378.49,PhD,1,1,FSA
21,Female,Single,41969.26,Associate,0,0,No_Insurance
33,Male,Married,70132.6,Associate,2,1,Life
65,Female,Married,180694.37,Master,0,1,FSA
52,Female,Married,183975.7,PhD,1,1,A&H
54,Female,Single,93088.59,High School,0,1,A&H
39,Male,Divorced,134878.89,PhD,1,1,FSA
24,Female,Single,54912.01,Associate,0,0,No_Insurance
55,Male,Married,129471.87,Master,4,1,A&H
39,Female,Married,119142.05,PhD,3,1,FSA
63,Male,Widowed,100742.8,Bachelor,0,1,A&H
31,Male,Single,138822.66,Master,0,1,FSA
45,Female,Married,204904.7,PhD,2,1,FSA
30,Female,Married,73461.12,Bachelor,4,1,Life
41,Male,Married,105274.28,Master,4,1,A&H
48,Female,Married,67552.72,High School,2,1,FSA
33,Male,Married,69743.36,Bachelor,3,0,No_Insurance
47,Female,Married,86129.31,Master,2,1,A&H
42,Female,Married,106563.02,Bachelor,2,1,Life
60,Female,Divorced,91133.44,Associate,0,1,Life
46,Male,Married,105027.6,Bachelor,3,1,Life
36,Male,Single,87581.02,Bachelor,0,0,No_Insurance
32,Female,Married,56181.78,Bachelor,3,1,Life
56,Male,Single,103322.4,Bachelor,0,1,A&H
36,Female,Married,59669.21,Associate,2,1,Life
18,Female,Single,69459.43,Bachelor,0,0,No_Insurance
28,Female,Single,82523.94,Bachelor,0,1,FSA
26,Male,Married,78993.22,Bachelor,2,1,Life
42,Female,Married,71645.89,High School,2,1,Life
52,Male,Married,111470.36,Master,3,1,A&H
57,Female,Divorced,137130.85,Bachelor,0,1,FSA
47,Female,Married,54854.78,High School,2,1,Life
53,Male,Married,75790.24,Bachelor,2,1,Life
30,Female,Married,33984.71,Associate,1,1,Life
52,Male,Divorced,130558.38,Master,0,1,A&H
34,Female,Divorced,113424.4,Master,0,1,A&H
45,Male,Married,98261.74,Master,2,1,Life
23,Male,Single,37959.19,High School,0,1,A&H
25,Male,Married,53915.86,Associate,0,1,FSA
31,Male,Married,128367.34,Master,4,1,Life
56,Female,Married,55568.3,High School,1,1,Life
39,Male,Divorced,67385.09,High School,1,1,Life
47,Male,Married,90533.08,Associate,1,1,FSA
41,Male,Divorced,68704.14,High School,0,0,No_Insurance
53,Female,Single,89941.49,Bachelor,0,1,A&H
28,Male,Married,51561.99,Other,4,1,Life
56,Male,Married,107284.76,Bachelor,0,1,A&H
27,Female,Married,56381.66,Associate,2,1,Life
29,Female,Divorced,86335.3,Bachelor,0,1,FSA
19,Male,Single,74030.93,Master,0,0,No_Insurance
41,Female,Married,42793.68,Associate,2,1,Life
49,Female,Married,120078.1,Bachelor,2,1,FSA
43,Male,Married,80343.58,Associate,3,1,Life
18,Male,Single,24749.01,High School,0,0,No_Insurance
41,Female,Married,95562.82,Master,1,1,A&H
22,Female,Single,68884.84,Master,0,0,No_Insurance
75,Male,Married,76817.16,High School,0,1,Life
22,Male,Single,22107.6,High School,0,0,No_Insurance
65,Female,Divorced,100956.04,High School,2,1,A&H
25,Female,Single,72419.09,Bachelor,0,0,No_Insurance
34,Female,Married,50935.68,High School,2,1,FSA
67,Male,Widowed,111232.66,High School,0,1,FSA
44,Female,Married,75133.65,High School,1,1,Life
45,Female,Married,114409.58,Bachelor,1,1,Life
53,Female,Married,87037.25,Associate,4,1,A&H
49,Male,Married,79458.53,High School,2,1,Life
27,Male,Married,123745.99,PhD,0,1,FSA
34,Female,Married,57065.03,Bachelor,3,1,Life
42,Male,Married,127059.89,PhD,3,1,Life
48,Male,Married,112365.28,Bachelor,2,1,Life
64,Male,Married,91697.13,Associate,0,1,A&H
48,Male,Married,119071.76,Bachelor,1,1,Life
52,Female,Married,79261.13,High School,2,1,Life
42,Male,Married,66629.44,Associate,4,1,Life
60,Female,Married,123103.62,Bachelor,0,1,A&H
40,Male,Married,145672.54,Master,1,0,No_Insurance
47,Male,Divorced,92227.46,Associate,2,1,FSA
37,Female,Married,62709.05,Bachelor,2,1,Life
50,Female,Married,66042.13,High School,1,1,Life
51,Female,Married,84247.91,High School,4,1,Life
68,Male,Widowed,93649.8,High School,2,1,A&H
50,Male,Divorced,122246.33,PhD,2,1,FSA
41,Male,Single,60967.56,High School,1,1,Life
28,Female,Married,57858.47,Bachelor,2,1,Life
27,Female,Married,46904.17,High School,0,1,FSA
33,Female,Married,39478.15,Associate,2,1,FSA
22,Male,Single,29375.01,High School,0,0,No_Insurance
56,Female,Married,62090.56,High School,0,1,Life
35,Female,Married,38566.19,Associate,1,1,Life
34,Female,Married,170843.7,PhD,3,1,Life
18,Female,Single,50383.12,Bachelor,0,0,No_Insurance
60,Male,Widowed,101408.84,Bachelor,0,1,A&H
41,Female,Divorced,42974.03,High School,0,0,No_Insurance
59,Male,Married,132920.75,Master,0,1,FSA
36,Female,Married,59694.58,High School,2,1,Life
32,Male,Divorced,62335.92,Associate,0,1,A&H
27,Female,Married,41641.44,Associate,0,0,No_Insurance
22,Male,Single,42950.23,Associate,0,0,No_Insurance
33,Female,Married,35938.82,Other,2,1,Life
42,Male,Married,73735.13,Bachelor,3,1,Life
34,Female,Married,107009.98,Master,1,1,FSA
46,Male,Divorced,137810.79,Master,1,1,Life
44,Male,Married,56875.4,Associate,3,1,FSA
35,Male,Married,43296.04,High School,2,1,Life
30,Male,Married,60821.75,Bachelor,4,1,Life
22,Male,Single,28568.86,Associate,0,0,No_Insurance
56,Female,Single,102743.95,Bachelor,1,1,A&H
55,Female,Single,108457.48,Bachelor,0,0,No_Insurance
40,Female,Married,54350.5,High School,3,1,Life
46,Male,Married,71328.11,Associate,2,1,Life
18,Female,Single,28285.83,Associate,0,0,No_Insurance
51,Male,Married,129245.05,Master,1,0,No_Insurance
57,Male,Married,70605.91,High School,0,1,Life
34,Female,Married,62603.45,Associate,2,1,Life
50,Female,Single,50823.53,Associate,2,1,Life
30,Female,Divorced,83334.51,Master,0,1,FSA
38,Female,Married,97874.56,Bachelor,3,1,A&H
38,Female,Married,103275.5,Bachelor,1,1,A&H
58,Female,Married,75147.51,High School,0,1,A&H
51,Male,Married,94659.23,Bachelor,3,1,Life
33,Female,Single,57196.84,Bachelor,0,1,A&H
22,Male,Single,25423.56,High School,0,0,No_Insurance
28,Female,Married,31318.47,High School,2,0,No_Insurance
51,Female,Married,102906.53,Bachelor,2,1,A&H
46,Female,Married,168456.03,PhD,2,1,FSA
46,Male,Married,101248.12,Bachelor,3,1,FSA
58,Female,Married,139143.37,Bachelor,0,1,A&H
32,Male,Married,52423.69,Other,3,1,Life
32,Male,Married,91883.89,Master,2,1,Life
57,Female,Divorced,90025.14,High School,1,1,A&H
49,Female,Married,121814.6,Bachelor,3,1,Life
45,Male,Married,188022.43,PhD,2,1,FSA
29,Female,Married,176159.39,PhD,1,1,FSA
37,Male,Single,37065.06,High School,0,1,FSA
44,Male,Married,122627.67,PhD,1,1,Life
51,Male,Married,69397.21,Bachelor,2,1,Life
32,Female,Married,47508.49,High School,3,1,A&H
28,Male,Single,27859.4,High School,0,0,No_Insurance
65,Female,Widowed,162495.61,Master,1,1,FSA
18,Male,Single,51915.3,Bachelor,0,0,No_Insurance
34,Female,Married,70767.08,Associate,1,1,A&H
25,Female,Single,26871.88,High School,0,0,No_Insurance
45,Male,Married,142065.28,Master,2,1,FSA
37,Female,Single,133545.11,PhD,0,1,FSA
39,Female,Divorced,62958.26,Associate,1,1,Life
30,Female,Single,71569.21,Bachelor,0,0,No_Insurance
36,Female,Married,64214.38,High School,4,1,Life
49,Male,Married,76490.7,High School,2,1,Life
29,Female,Married,127178.56,Master,2,1,FSA
78,Male,Married,125935.49,Associate,0,1,A&H
25,Male,Married,66461.12,Master,2,1,Life
48,Male,Divorced,61491.57,High School,0,1,Life
32,Male,Divorced,126321.71,Master,2,1,FSA
36,Male,Married,131685.97,PhD,2,1,FSA
64,Female,Married,110312.0,High School,0,1,FSA
34,Male,Married,39329.4,Associate,3,1,Life
47,Female,Single,170311.68,PhD,0,1,FSA
36,Male,Divorced,39531.86,High School,0,1,Life
18,Female,Married,26546.98,High School,0,0,No_Insurance
51,Female,Single,123735.54,PhD,0,1,Life
42,Female,Married,63169.68,Bachelor,2,1,Life
51,Male,Single,67599.13,High School,2,1,Life
65,Female,Married,79227.24,Other,0,1,A&H
26,Female,Married,42902.39,High School,0,1,FSA
47,Male,Single,53126.89,High School,1,1,Life
38,Male,Single,56198.48,High School,0,1,A&H
22,Female,Single,40289.09,High School,0,0,No_Insurance
36,Female,Married,59660.48,High School,3,1,Life
53,Female,Married,85061.85,Bachelor,2,1,FSA
44,Female,Married,92899.14,Bachelor,3,1,A&H
41,Male,Married,37080.35,High School,1,1,Life
53,Male,Divorced,127269.54,PhD,0,1,FSA
51,Male,Married,64170.43,High School,3,1,Life
60,Male,Married,73174.17,Other,0,1,A&H
38,Female,Divorced,108441.02,Bachelor,0,1,Life
63,Female,Widowed,134355.33,Bachelor,0,1,FSA
49,Male,Married,111425.18,Bachelor,2,1,Life
62,Female,Married,82558.15,Bachelor,0,1,Life
44,Male,Married,147596.46,Master,2,1,FSA
51,Female,Married,116984.13,Bachelor,2,0,No_Insurance
40,Female,Married,150448.0,Master,3,1,Life
52,Male,Divorced,93579.26,Associate,0,1,A&H
58,Female,Single,65388.25,Associate,1,1,Life
52,Male,Single,121428.34,Bachelor,0,1,FSA
33,Female,Single,113978.01,Master,0,0,No_Insurance
37,Male,Married,111876.73,Master,4,1,FSA
40,Male,Married,74447.67,Associate,1,1,Life
44,Female,Married,110693.17,Bachelor,2,1,FSA
33,Male,Single,50875.17,Associate,0,1,A&H
38,Male,Divorced,46278.05,Other,0,1,FSA
48,Male,Married,167809.33,Master,4,1,A&H
21,Female,Single,20428.68,High School,0,0,No_Insurance
56,Male,Married,83848.06,Other,0,1,Life
40,Female,Divorced,63289.1,Associate,0,1,FSA
44,Female,Married,63099.22,High School,1,1,Life
39,Male,Married,59743.4,High School,3,1,Life
56,Male,Married,78670.13,Bachelor,0,1,A&H
54,Female,Married,89793.05,High School,3,1,Life
43,Female,Single,41644.88,High School,1,1,FSA
56,Female,Married,150530.19,Master,0,1,A&H
64,Female,Divorced,68867.91,High School,0,1,A&H
44,Female,Married,54987.16,High School,1,1,Life
30,Male,Married,43658.89,Associate,4,1,Life
23,Male,Single,108165.53,Master,0,1,A&H
36,Female,Single,104464.74,Bachelor,0,1,A&H
50,Female,Married,74482.12,Bachelor,1,1,Life
45,Female,Divorced,76606.7,Bachelor,0,1,Life
51,Female,Married,52251.73,Associate,2,1,Life
18,Female,Single,47985.83,Bachelor,0,0,No_Insurance
42,Male,Married,53691.31,High School,4,1,Life
46,Female,Married,110702.55,Bachelor,2,1,Life
40,Female,Married,51864.9,Other,2,0,No_Insurance
49,Male,Married,124941.62,Bachelor,4,1,Life
26,Male,Single,52398.32,Bachelor,0,1,FSA
19,Male,Single,31995.09,High School,0,0,No_Insurance
44,Female,Married,72752.2,High School,3,1,FSA
34,Female,Divorced,60861.37,Other,2,1,Life
44,Female,Divorced,61194.06,High School,2,1,Life
24,Female,Single,44725.7,High School,0,1,A&H
24,Female,Single,34426.05,High School,0,0,No_Insurance
49,Male,Married,80463.75,Bachelor,2,1,Life
21,Female,Single,58466.03,Bachelor,0,0,No_Insurance
47,Female,Single,152670.74,Master,0,1,A&H
32,Male,Married,51426.65,Bachelor,4,1,Life
45,Female,Single,126331.51,PhD,0,1,A&H
41,Male,Divorced,66138.92,High School,0,1,FSA
66,Female,Married,100017.32,High School,0,1,A&H
50,Male,Single,78461.37,Bachelor,0,1,FSA
21,Female,Single,62470.19,Bachelor,0,1,FSA
49,Female,Single,53174.13,Associate,0,1,Life
44,Female,Single,82862.13,Associate,0,1,Life
40,Female,Divorced,83572.9,Bachelor,1,1,A&H
37,Male,Divorced,50434.27,High School,0,0,No_Insurance
30,Male,Married,64884.51,Associate,4,1,Life
41,Male,Married,139991.89,Master,4,1,Life
22,Female,Single,51332.05,Bachelor,0,0,No_Insurance
33,Male,Married,41800.67,Associate,1,1,A&H
21,Male,Single,121315.93,PhD,0,1,FSA
26,Female,Divorced,99599.16,PhD,0,1,FSA
37,Male,Married,89072.3,Master,2,1,FSA
50,Female,Married,52525.58,High School,4,1,Life
22,Female,Single,24443.97,High School,0,0,No_Insurance
50,Male,Divorced,57332.97,High School,0,0,No_Insurance
48,Male,Married,127221.0,Master,2,1,Life
35,Male,Married,55093.98,High School,4,1,FSA
49,Female,Single,62917.59,High School,0,1,FSA
31,Female,Married,48709.83,High School,1,1,Life
40,Male,Married,191387.15,PhD,2,1,FSA
23,Female,Single,103759.24,Master,0,1,Life
52,Male,Married,187080.95,PhD,3,1,FSA
63,Female,Widowed,87477.87,Bachelor,0,1,A&H
55,Female,Married,117102.7,Bachelor,1,1,Life
55,Male,Married,63284.18,Other,3,1,Life
49,Female,Divorced,96327.78,Bachelor,0,1,A&H
27,Female,Married,39865.12,Associate,0,0,No_Insurance
82,Male,Widowed,149819.82,Associate,0,1,A&H
47,Female,Married,81955.72,High School,2,1,Life
35,Male,Married,95557.53,Bachelor,2,1,FSA
55,Female,Single,115171.37,Master,1,1,FSA
34,Female,Married,128048.62,Master,2,1,Life
45,Male,Married,157329.97,Master,1,1,A&H
28,Male,Married,59539.23,Bachelor,2,1,Life
44,Female,Single,66827.98,Associate,0,1,Life
39,Male,Married,62082.87,Associate,4,1,Life
63,Male,Divorced,122642.21,Bachelor,0,1,A&H
35,Male,Married,56311.17,Bachelor,1,1,Life
33,Female,Married,51803.94,Bachelor,1,1,Life
25,Male,Married,38912.44,Associate,0,1,A&H
57,Male,Divorced,112268.04,Bachelor,0,1,A&H
58,Female,Married,80977.81,High School,0,1,A&H
53,Male,Married,102434.47,Bachelor,3,1,Life
44,Male,Married,67095.69,Associate,1,0,No_Insurance
46,Male,Married,63447.91,High School,1,1,Life
43,Female,Divorced,110694.79,Bachelor,0,1,FSA
29,Male,Divorced,42906.12,High School,0,1,FSA
59,Female,Single,102963.91,Bachelor,0,1,A&H
51,Male,Married,111290.41,Bachelor,3,1,FSA
36,Female,Married,51679.15,High School,2,1,FSA
57,Male,Married,216503.14,PhD,0,1,FSA
51,Male,Married,72914.74,Bachelor,1,1,FSA
29,Male,Married,37163.47,Associate,3,1,Life
60,Female,Widowed,81892.26,High School,0,1,Life
49,Female,Single,145918.09,Master,0,1,FSA
64,Male,Married,117740.8,Bachelor,0,1,FSA
51,Male,Married,89040.34,Associate,1,1,Life
41,Female,Single,62822.0,High School,1,1,FSA
42,Female,Single,56637.59,Other,2,1,Life
39,Female,Divorced,35191.48,High School,0,0,No_Insurance
18,Male,Single,76531.54,Master,0,1,FSA
34,Female,Married,86096.92,Bachelor,2,1,FSA
53,Female,Divorced,121709.18,Bachelor,0,1,FSA
18,Female,Single,35967.3,Associate,0,0,No_Insurance
42,Female,Married,55953.5,High School,2,1,Life
49,Male,Married,108003.55,Bachelor,2,1,FSA
26,Male,Single,45406.49,High School,0,1,FSA
36,Male,Divorced,36201.0,High School,0,1,FSA
44,Male,Single,48504.3,High School,0,1,A&H
37,Female,Married,171256.75,PhD,1,1,A&H
36,Female,Married,77697.25,Bachelor,4,1,Life
58,Female,Divorced,126773.55,Master,0,1,FSA
54,Male,Single,111269.22,Master,0,1,FSA
38,Male,Married,122893.35,PhD,3,1,Life
39,Female,Divorced,114793.8,PhD,0,1,FSA
53,Female,Married,56074.38,High School,1,0,No_Insurance
39,Female,Married,63608.78,High School,2,1,FSA
42,Female,Married,180058.58,PhD,3,1,FSA
43,Male,Divorced,58152.33,High School,0,0,No_Insurance
35,Male,Married,56020.33,High School,2,1,Life
40,Male,Married,103411.63,Bachelor,3,1,Life
22,Male,Single,159608.1,PhD,0,1,A&H
51,Female,Married,93664.78,Associate,2,1,Life
57,Male,Married,80646.69,Bachelor,0,1,A&H
21,Female,Single,99977.96,PhD,0,0,No_Insurance
40,Male,Married,58696.84,High School,1,1,FSA
36,Female,Married,100161.81,Bachelor,2,1,FSA
45,Female,Divorced,52699.13,High School,1,1,FSA
44,Male,Married,143546.29,PhD,4,1,FSA
18,Male,Single,92024.9,Master,0,1,FSA
18,Male,Single,69020.37,Bachelor,0,0,No_Insurance
27,Male,Married,90718.64,Bachelor,0,1,FSA
52,Female,Divorced,55142.84,High School,1,1,FSA
78,Female,Widowed,105699.04,Bachelor,0,1,A&H
60,Male,Widowed,109507.9,Other,1,1,A&H
56,Male,Divorced,86726.47,Bachelor,0,1,A&H
25,Female,Divorced,32411.27,High School,1,0,No_Insurance
69,Male,Married,158187.29,Bachelor,0,0,No_Insurance
20,Female,Single,21129.81,High School,0,0,No_Insurance
61,Female,Widowed,73730.08,High School,0,1,A&H
18,Male,Single,68952.02,Master,0,0,No_Insurance
23,Male,Single,38851.61,Other,0,0,No_Insurance
44,Female,Single,139450.0,Master,0,1,FSA
44,Male,Married,92324.8,Master,2,1,Life
53,Male,Married,55387.64,High School,1,1,A&H
40,Female,Divorced,51628.35,High School,0,1,FSA
46,Male,Single,52723.01,High School,0,0,No_Insurance
33,Male,Married,171192.87,PhD,4,1,Life
44,Male,Single,77859.81,High School,0,1,A&H
32,Male,Married,95820.7,Master,3,1,FSA
44,Male,Married,66385.75,Associate,4,1,FSA
52,Male,Divorced,91319.01,High School,2,1,Life
43,Male,Divorced,125995.1,Master,1,1,FSA
48,Male,Divorced,76889.74,Associate,0,1,FSA
36,Female,Single,57901.77,Bachelor,0,1,FSA
55,Male,Divorced,136699.04,Master,2,1,A&H
33,Male,Married,99786.02,Bachelor,3,1,A&H
58,Male,Married,157111.53,Master,2,1,Life
64,Male,Widowed,99643.23,Bachelor,1,1,FSA
49,Female,Married,78319.49,Bachelor,4,0,No_Insurance
40,Female,Married,70585.41,Associate,4,1,A&H
53,Female,Married,77891.33,Other,3,1,Life
39,Male,Married,84453.51,Master,2,1,A&H
40,Male,Married,62523.38,High School,1,1,Life
43,Female,Divorced,195509.61,PhD,2,0,No_Insurance
30,Female,Married,80573.64,Bachelor,2,1,Life
37,Male,Married,49603.99,High School,3,1,Life
36,Female,Married,56387.45,Bachelor,1,1,Life
41,Male,Divorced,59616.44,High School,1,1,FSA
51,Male,Married,95755.41,Associate,1,1,Life
24,Female,Single,41293.14,High School,0,0,No_Insurance
40,Female,Married,117574.91,Master,2,1,FSA
36,Female,Single,69015.94,Bachelor,0,0,No_Insurance
27,Male,Single,96604.02,PhD,0,1,A&H
62,Female,Married,143494.64,Master,0,1,FSA
52,Female,Married,62057.77,Associate,2,1,Life
54,Female,Married,54439.97,Associate,1,1,Life
34,Male,Married,133888.39,Master,1,0,No_Insurance
61,Female,Married,119930.2,Bachelor,0,1,A&H
58,Male,Married,117518.68,Bachelor,1,1,FSA
47,Male,Single,81643.64,Other,0,1,FSA
50,Male,Married,142880.64,Master,1,1,A&H
36,Female,Married,64825.55,High School,2,0,No_Insurance
58,Female,Married,90953.75,Bachelor,0,1,A&H
45,Male,Married,72435.39,Bachelor,4,1,Life
21,Female,Single,42857.18,Associate,0,1,A&H
41,Female,Married,61387.0,Bachelor,4,1,Life
18,Female,Single,74847.82,Master,0,1,FSA
30,Male,Married,56516.79,Bachelor,4,1,Life
39,Male,Single,129938.56,Master,0,1,A&H
